row_id,conflict_name,conflict_id,country_id,incompatibility,dyad_name,dyad_id,unclear_dyad,monadic_event,intensity,start_event,end_event,temporal_precision,source,third_states_no,third_igo_no,third_other,third_faith_based,third_name,third_id1,third_id2,third_id3,third_id4,third_id5,third_id6,third_id7,third_id8,third_id9,third_id10,third_id11,third_id12,third_id13,third_id14,third_id15,third_id16,third_id17,third_id18,third_id19,third_id20,third_total,warring_party,type_of_talks,talks_incompatibility,talks_conflict_behavior,talks_other,talks_unknown,good_office,fact_finding,permanent_observers,peacekeeping
74,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,03/15/1994,04/06/1994,4,"Reuters 1994-03-15 ""UNITA seeks clarification of opposition role."" AND Reuters 1994-03-18 "" UNITA accepts Angolan ministerial offers."" AND Reuters 1994-03-28 ""Angolan negotiators discuss new poll."" AND Reuters 1994-04-08 ""UN chief calls for new peace moves in Angola.""",1,0,0,0,Zambia,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
75,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,04/08/1994,04/11/1994,2,"Reuters 1994-04-11 ""U.N. mediator to return to Lusaka talks.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
76,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,04/12/1994,05/21/1994,1,"Reuters 1994-04-12 ""Angola peace talks to resume as fighting continue."" AND Reuters 1994-04-20 ""Angolan sides agree rules for second election."" AND Reuters 1994-05-06 ""U.N. reports breakthrough in Angola peace talks."" AND 1994-05-17 ""Angolan peace talks in Lusaka seen wavering."" AND Reuters 1994-05-21 ""Angolan rebel negotiators fly home for talks.""",3,1,0,0,"UN, USA, Russia, Portugal",11024,2,365,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0
77,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,04/12/1994,05/21/1994,1,"Reuters 1994-04-12 ""Angola peace talks to resume as fighting continue."" AND Reuters 1994-04-20 ""Angolan sides agree rules for second election."" AND Reuters 1994-05-06 ""U.N. reports breakthrough in Angola peace talks."" AND 1994-05-17 ""Angolan peace talks in Lusaka seen wavering."" AND Reuters 1994-05-21 ""Angolan rebel negotiators fly home for talks.""",1,0,0,0,Zambia,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
78,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,05/20/1994,05/20/1994,1,"Reuters 1994-05-21 ""Angolan rebel negotiators fly home for talks.""",1,0,0,0,USA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
79,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,05/26/1994,07/04/1994,5,"Reuters 1994-05-26 ""Angola's UNITA says key peace issue unresolved."" AND 1994-06-01 ""Angolan peace talks resume in pessimistic mood."" AND 1994-06-08 ""Rebels accept offer on Angolan government posts."" AND Reuters 1994-06-13 ""Angolan peace talks stumble over issue of Huambo."" AND Reuters 1994-07-01 ""UNITA criticises U.N. line on Angola."" AND Reuters 1994-07-04 ""Chiluba to visit Angola for talks with dos Santos.""",3,1,0,0,"UN, USA, Russia, Portugal",11024,2,365,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0
80,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,05/26/1994,07/04/1994,5,"Reuters 1994-05-26 ""Angola's UNITA says key peace issue unresolved."" AND 1994-06-01 ""Angolan peace talks resume in pessimistic mood."" AND 1994-06-08 ""Rebels accept offer on Angolan government posts."" AND Reuters 1994-06-13 ""Angolan peace talks stumble over issue of Huambo."" AND Reuters 1994-07-01 ""UNITA criticises U.N. line on Angola."" AND Reuters 1994-07-04 ""Chiluba to visit Angola for talks with dos Santos.""",1,0,0,0,Zambia,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
81,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,06/14/1994,06/14/1994,1,"Reuters 1994-06-14 ""Rwanda tops OAU agenda, Mandela mediates on Angola.""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
82,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,06/14/1994,06/14/1994,1,"Reuters 1994-06-14 ""Rwanda tops OAU agenda, Mandela mediates on Angola.""",1,0,0,0,Tunisia,616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
83,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,06/17/1994,06/20/1994,2,"Reuters 1994-06-20 ""Savimbi ready to help talks bring peace to Angola.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
84,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,06/17/1994,06/20/1994,2,"Reuters 1994-06-20 ""Savimbi ready to help talks bring peace to Angola.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
85,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,07/05/1994,07/05/1994,1,"Reuters 1994-07-05 ""Zambian leader flies to Luanda for peace talks. "" AND Reuters 1994-07-06 ""Mandela draws leaders together on Angola peace.""",1,0,0,0,Zambia,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
86,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,07/07/1994,07/07/1994,1,"Reuters 1994-07-07 ""Mobutu, dos Santos to revive security, defence talks."" AND Reuters 1994-07-07 ""No reason for pessimism over Angola peace - Mandela.""",3,0,0,0,"South Africa, Democratic Republic of the Congo, Mozambique",560,490,541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,1,0,0,0,0,0
87,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,07/18/1994,07/18/1994,1,"Reuters 1994-07-18 ""UNITA delegates hold meeting with Nzo.""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
88,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,07/31/1994,09/23/1994,1,"Reuters 1994-07-31 ""UNITA rebels offer compromise at zambian talks."" AND Reuters 1994-08-04 ""Angolan government, UNITA edge towards agreement."" AND Reuters 1994-08-16 ""Angolan peace talks sidestep Huambo deadlock."" AND Reuters 1994-09-01 ""Angolan rebels compromise in peace talks."" AND Reuters 1994-09-07 ""Angolan rebels definitely drop demand for Huambo."" AND Reuters 1994-09-17 ""Angolan government and UNITA agree on observers."" AND 1994-09-23 ""Angolan negotiators to consult on final accord.""",3,1,0,0,"UN, USA, Russia, Portugal",11024,2,365,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0
89,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,07/31/1994,09/23/1994,1,"Reuters 1994-07-31 ""UNITA rebels offer compromise at zambian talks."" AND Reuters 1994-08-04 ""Angolan government, UNITA edge towards agreement."" AND Reuters 1994-08-16 ""Angolan peace talks sidestep Huambo deadlock."" AND Reuters 1994-09-01 ""Angolan rebels compromise in peace talks."" AND Reuters 1994-09-07 ""Angolan rebels definitely drop demand for Huambo."" AND Reuters 1994-09-17 ""Angolan government and UNITA agree on observers."" AND 1994-09-23 ""Angolan negotiators to consult on final accord.""",1,0,0,0,Zambia,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
90,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,09/05/1994,09/11/1994,2,"Reuters 1994-09-05 ""U.N. envoy in Angola on fact-finding mission.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
91,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,09/28/1994,10/31/1994,1,"Reuters 1994-09-28 ""Angolan peace talks stall over naming commission."" AND Reuters 1994-10-14 ""Angolan rebels accept local government offers."" AND Reuters 1994-10-18 ""Angolans warily await details of peace agreement."" AND Reuters 1994-10-25 ""Angolan accord to be signed by mid-November - U.N."" AND Reuters 1994-10-31 ""Angolan president ruled over disintegrating state."" AND Reuters 1994-11-13 ""Angolan government ready to declare truce.""",3,1,0,0,"UN, USA, Russia, Portugal",11024,2,365,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0
92,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,09/28/1994,10/31/1994,1,"Reuters 1994-09-28 ""Angolan peace talks stall over naming commission."" AND Reuters 1994-10-14 ""Angolan rebels accept local government offers."" AND Reuters 1994-10-18 ""Angolans warily await details of peace agreement."" AND Reuters 1994-10-25 ""Angolan accord to be signed by mid-November - U.N."" AND Reuters 1994-10-31 ""Angolan president ruled over disintegrating state."" AND Reuters 1994-11-13 ""Angolan government ready to declare truce.""",1,0,0,0,Zambia,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
93,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,10/18/1994,10/24/1994,3,"Reuters 1994-10-24 ""Angola peace accord is close, says Portugal.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
94,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,10/18/1994,10/24/1994,3,"Reuters 1994-10-23 ""Savimbi alive and well, says U.N. envoy.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
95,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,10/27/1994,10/27/1994,1,"Reuters 1994-10-28 ""U.N. mediator says Angolan accord imminent.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
96,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,10/28/1994,10/28/1994,1,"Reuters 1994-10-28 ""U.N. mediator says Angolan accord imminent.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
97,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,11/15/1994,11/15/1994,1,"Reuters 1994-11-15 ""Mandela says Angolan president ready for ceasefire.""",2,0,0,0,"South Africa, Zambia",560,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,1,0,0,0,0,0
98,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,11/15/1994,11/17/1994,1,"Reuters 1994-11-16 ""Angolan civil war foes declare truce."" AND Reuters 1994-11-18 ""Angola's tenuous peace accord in balance again.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0
99,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,11/15/1994,11/17/1994,1,"Reuters 1994-11-16 ""Angolan civil war foes declare truce."" AND Reuters 1994-11-18 ""Angola's tenuous peace accord in balance again.""",1,0,0,0,Zambia,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
100,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,11/19/1994,11/19/1994,1,"Reuters 1994-11-20 ""Southern African leaders meet in Lusaka on Angola.""",7,0,0,0,"Zimbabwe, Zambia, South Africa, Lesotho, Swaziland, Malawi, Tanzania",552,551,560,570,572,553,510,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,0,0,1,0,0,0,0,0
101,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,11/20/1994,11/20/1994,1,"EIU Country Report 4th quarter 1994, 9ff, AC No 13, 1994, No 24, 1994, Jane\'s World of Defence 1995, 71 AND Reuters 1994-11-20 ""Angolan analysts dubious about peace prospects.""",3,1,0,0,"UN, USA, Russia, Portugal",11024,2,365,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,0
102,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,11/20/1994,11/20/1994,1,"EIU Country Report 4th quarter 1994, 9ff, AC No 13, 1994, No 24, 1994, Jane\'s World of Defence 1995, 71 AND Reuters 1994-11-20 ""Angolan analysts dubious about peace prospects.""",1,0,0,0,Zambia,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
103,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,12/04/1994,12/04/1994,1,"Reuters 1994-12-04 ""U.N. envoy leaves Angola for talks in New York.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0
104,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,12/20/1994,12/20/1994,1,"Reuters 1994-12-20 ""Last chance for Angolan peace, U.S. envoy says.""",1,0,0,0,USA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0
105,Angola,131,540,2,Government of Angola - UNITA,7,0,0,2,12/30/1994,12/30/1994,1,"Reuters 1994-12-30 ""Angolan government, UNITA meet U.N. mediators.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,1,0,0,0,0,0
106,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,01/04/1995,01/04/1995,1,"Reuters 1995-01-04 ""Angolan, UNITA rebel military leaders to meet.""",3,1,0,0,"UN, USA, Russia, Portugal",11024,2,365,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,0,0,1,0,0,0,0,0
107,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,01/06/1995,01/06/1995,1,"Reuters 1995-01-06 ""Angolan government, UNITA officials discuss accords.""",3,1,0,0,"UN, USA, Russia, Portugal",11024,2,365,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,1,0,0,0,0,0
108,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,01/10/1995,01/10/1995,1,"Reuters 1995-01-10 ""Angolan, UNITA military chiefs start peace session.""",3,0,0,0,"USA, Russia, Portugal",2,365,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,0,0,0,0,0,0
109,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,01/16/1995,01/16/1995,1,"Reuters 1995-01-16 ""Angolan commission meets on ceasefire violations.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0
110,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,01/26/1995,01/26/1995,1,"Reuters 1995-01-26 ""Angolan foes trade ceasefire violations.""",3,1,0,0,"UN, USA, Russia, Portugal",11024,2,365,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1,0,0,0,0,0,0
111,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,02/01/1995,06/30/1997,6,"Heldt & Wallensteen, p. 44",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
112,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,02/19/1995,02/19/1995,1,"Reuters 1995-02-20 ""Savimbi meets U.S. and U.N. special envoys.""",1,1,0,0,"UN, USA",11024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,0,0,1,0,0,0,0
113,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,02/20/1995,02/20/1995,1,"Reuters 1995-02-20 ""U.N. general caught in crossfire in Angola.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
114,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,03/01/1995,03/01/1995,1,"Reuters 1995-03-01 ""U.N. force to monitor Angolan troop disengagement.""",3,1,0,0,"UN, USA, Russia, Portugal",11024,2,365,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,1,0,0,0,0
115,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,03/06/1995,03/12/1995,3,"Reuters 1995-03-10 ""Angolan president says peace process is in danger. """,0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,0,0,0,0
116,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,04/29/1995,04/29/1995,1,"Reuters 1995-05-01 ""Savimbi says he seeks no specific government post."" AND Reuters 1995-04-28 ""Savimbi to meet Ivorian president on Saturday.""",1,0,0,0,Ivory Coast,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
117,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,05/02/1995,05/02/1995,1,"Reuters 1995-05-02 ""Moroccan King Hassan meets UNITA leader Savimbi.""",1,0,0,0,Morocco,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
118,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,05/06/1995,05/06/1995,1,"Reuters 1995-05-06 ""Dos Santos, Savimbi begin Angola peace talks."" AND Reuters 1995-05-07 ""Peace summit seen as crucial step for Angola.",1,0,0,0,Zambia,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0
119,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,05/09/1995,05/12/1995,2,"Reuters 1995-05-11 ""Angolan president visits Sao Tome.""",1,0,0,0,Sao Tome and Principe,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
120,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,05/17/1995,05/18/1995,1,"Reuters 1995-05-17 ""UNITA's Savimbi in Cape Town for talks with Mandela."" AND Reuters 1995-05-18 ""Savimbi pledge on S.African mercenaries.""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
121,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,06/14/1995,06/14/1995,1,"Reuters 1995-06-15 ""  Savimbi would accept Angolan vice-presidency. """,1,0,0,0,Benin,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
122,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,06/19/1995,06/22/1995,2,"Reuters 1995-06-19 ""Britain's Baroness Chalker arrives in Angola.""",1,0,0,0,UK,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
123,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,07/10/1995,07/13/1995,2,"Reuters 1995-07-13 ""Safety fear keeps Savimbi from U.N.talks - diplomats.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
124,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,07/13/1995,07/16/1995,2,"Reuters 1995-07-13 ""Savimbi, fearing for safety, might miss talks.""  AND 1995-07-17 ""Angolan peacekeepers in place by August -- U.N..""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,1,0,0,0,0
125,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,07/19/1995,07/19/1995,1,"Reuters 1995-07-19 ""U.N. envoy meets Angola's Savimbi.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
126,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,08/10/1995,08/10/1995,1,"Reuters 1995-08-10 ""Angola's rival leaders meet in Gabon."" AND 1995-08-11 ""Savimbi accepts Angolan vice presidency.""",1,0,0,0,Gabon,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0
127,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,10/11/1995,10/11/1995,1,"Reuters 1995-10-11 ""Angola's Savimbi in Zimbabwe to make new friends.""",1,0,0,0,Zimbabwe,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
128,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,10/13/1995,10/13/1995,1,"Reuters 1995-10-13 ""Angola's Savimbi seeks South African support.""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
129,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,10/14/1995,10/15/1995,1,"Reuters 1995-10-14 ""Angola's Savimbi in Zambia for private talks.""",1,0,0,0,Zambia,551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
130,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,11/25/1995,11/28/1995,2,"Reuters 1995-11-29 ""Angola's Savimbi to move to Luanda in January.""",1,0,0,0,Congo,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
131,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,12/05/1995,12/08/1995,2,"Reuters 1995-12-07 ""Angolan Leader Visits U.S. Amid Concerns Over Ceasefire."" AND Reuters 1995-12-07 ""U.S. to urge Angola to move on peace.""",1,0,0,0,USA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,0,0
132,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,12/28/1995,12/28/1995,1,"Reuters 1995-12-29 ""U.N. Investigates Rebel Charges of Angolan Army Offensive""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
133,Angola,131,540,2,Government of Angola - UNITA,7,0,0,1,12/28/1995,12/28/1995,1,"Reuters 1995-12-29 ""Luanda government in talks over peace pact crisis.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
134,Angola,131,540,0,Government of Angola - UNITA,7,0,0,0,01/12/1996,01/12/1996,1,"Reuters 1996-01-12 ""Angola Military Talks Resume After Three-Month Hiatus."" AND 1996-01-12 ""Angolan govt - UNITA agree steps to peace -- U.N..""",3,1,0,0,"UN, USA, Russia, Portugal",11024,2,365,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,1,0,0,0,0,0,0
135,Angola,131,540,0,Government of Angola - UNITA,7,0,0,0,01/18/1996,01/18/1996,1,"Reuters 1996-01-18 ""Angolan peace talks postponed - dos Santos.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,0,0
136,Angola,131,540,0,Government of Angola - UNITA,7,0,0,0,01/31/1996,01/31/1996,1,"Reuters 1996-01-31 ""S.African minister discusses Angola mercenary row.""",1,1,0,0,"South Africa, UN",560,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,0,0,0,0
137,Angola,131,540,0,Government of Angola - UNITA,7,0,0,0,02/01/1996,02/01/1996,1,"Reuters 1996-02-05 ""About 5,000 ex-UNITA rebels disarmed - observer.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
138,Angola,131,540,0,Government of Angola - UNITA,7,0,0,0,02/05/1996,02/05/1996,1,"Reuters 1995-02-05 ""About 5,000 ex-UNITA rebels disarmed - observer.""",1,0,0,0,USA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,1,0,0,0,0,0
139,Angola,131,540,0,Government of Angola - UNITA,7,0,0,0,02/20/1996,02/20/1996,1,"Reuters 1996-02-20 ""Savimbi urges Angola government participation.""",1,0,0,0,UK,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
140,Angola,131,540,0,Government of Angola - UNITA,7,0,0,0,02/28/1996,02/28/1996,1,"Reuters 1996-02-28 ""UNITA disarmament dissatifies Angolan government.""",3,1,0,0,"UN, USA, Russia, Portugal",11024,2,365,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,1,0,0,0,0,0
141,Angola,131,540,0,Government of Angola - UNITA,7,0,0,0,03/01/1996,03/01/1996,1,"Reuters 1996-03-01 ""Angola's chief rivals start pact talks in Gabon.""",1,0,0,0,Gabon,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
142,Angola,131,540,0,Government of Angola - UNITA,7,0,0,0,03/18/1996,03/18/1996,1,"Reuters 1996-03-18 ""Savimbi committed to Angola peace, say observers.""",3,1,0,0,"UN, USA, Russia, Portugal",11024,2,365,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,1,0,0,0,0,0
143,Angola,131,540,0,Government of Angola - UNITA,7,0,0,0,06/14/1996,06/17/1996,2,"Reuters 1996-06-17 "" U.N. chief in Angola hold talks with UNITA leader.""",0,1,0,0,UN,11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,1,0,0,0,0,0
144,Angola,131,540,0,Government of Angola - UNITA,7,0,0,0,07/08/1996,07/08/1996,1,"Reuters 1996-07-08 ""Savimbi discusses Angolan peace in S.Africa.""",1,0,0,0,South Africa,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0
145,Angola,131,540,0,Government of Angola - UNITA,7,0,0,0,07/11/1996,07/14/1996,1,"Reuters 1996-07-11 ""U.S. envoy arrives in Angola for four-day visit.""",1,0,0,0,USA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,1,0,0,0,0
